"site_ids","last_data_timestamp","type0_oem_siteId","type0_oem_name","type1_oem_name","type1_oem_siteId","customer_name","customer_email","site_address","state","installer_name","isTPORegistered","isVppRegistered","isLeapRegistered","leap_meter_id","wMaxRtg","system_size_kw","productInfo_prodCode","productInfo_prodMfr","productInfo_prodType","productInfo_prodName","productInfo_prodSubType","has_battery","account_number","APP_TPO_AccountId","system_status_1h_online"
"200000584","","200000584","Qcells","","","","","New York City Hall New York NY 10007","NY","Qcells","False","False","False","","","","","","","","","No","200000584","","offline"
"200000452","","200000452","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000452","","offline"
"100000207","","100000207","Qcells","","","","","- - UN 04541","UN","","False","False","False","","","","","","","","","No","100000207","","offline"
"260001602","","260001602","Qcells","","","","","231 Cortland Ave San Francisco CA 94110","CA","Qcells","False","False","False","","","","","","","","","No","260001602","","offline"
"400003375","","0000000","Enphase","","","","","900 Marry St San Jose CA 95138","CA","","","False","False","","","","","","","","","No","APPTPO-Test-dev152","152","offline"
"200000360","","200000360","Qcells","","","","","12125 Day St Moreno Valley CA 92557","CA","","False","False","False","","","","","","","","","No","200000360","","offline"
"200000425","","200000425","Qcells","","","","","New York City Hall Irvine CA 92612","CA","","","False","False","","","","","","","","","No","200000425","","offline"
"100000768","","100000768","Qcells","","","","","- - UN 04541","UN","","","False","False","","","","","","","","","No","100000768","","offline"
"176542309","","176542309","Qcells","","","","","3191 E La Palma Ave Anaheim CA 92806","CA","","","False","False","","","","","","","","","No","APPTPO-2506164710","2506164710","offline"
"200000511","","200000511","Qcells","","","","","7860 Gate Pkwy Jacksonville FL 32256","FL","Qcells","False","False","False","","","","","","","","","No","200000511","","offline"
"100000175","","100000175","Qcells","","","","","Warburton Avenue Santa Clara CA 06766","CA","","False","False","False","","","","","","","","","No","100000175","","offline"
"100000779","","100000779","Qcells","","","","","Newhall Avenue Santa Clarita CA 91321","CA","","","False","False","","","","","","","","","No","100000779","","offline"
"100099913","","100099913","Qcells","","","DEVC3 NYM DEVC3 NYM","happy.yunmin@gmail.com","Somewhere El Dorado Hills CA 95762","CA","","False","False","False","","7600","0","QCELLS-Q_HOME_CORE_A7_6B13_1","Qcells","Inverter","Q.HOME CORE A7.6B13.1","BatteryInverter","No","100099913","","offline"
"400005342","","0aab7d47-ddaf-4a6e-bbe4-d010ba285555","Tesla","Qcells","S332211111","Boricua Tribu","boricuatribunaltu101_01@yopmail.com","8 Av. de la Constitución Centro Viejo San Juan San Juan PR 00918","PR","Aurora Solar","True","True","False","","","","","","","","","No","APPTPO-250516json4onm","2505164","offline"
"400005667","","00555518181841","Tesla","","","","","501 2nd St San Francisco CA 94107","CA","","","False","False","","","","","","","","","No","400005667","","offline"
"200000591","","200000591","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000591","","offline"
"400003383","","0000000","Enphase","","","","","900 Marry St San Jose CA 95138","CA","","","False","False","","","","","","","","","No","APPTPO-Test-dev173","173","offline"
"178378999","","178378999","Qcells","","","","","1304 SE 19th St Cape Coral FL 33990","FL","","","False","False","","","","","","","","","No","APPTPO-2511179662","2511179662","offline"
"100000156","","100000156","Qcells","","","","","Christmas Boulevard Santa Claus IN 47579","IN","","False","False","False","","","","","","","","","No","100000156","","offline"
"400000015","","SSL49PRQQE","Qcells","","","ChanHyup Kim","chanhyup.kim@qcells.com","501 2nd St San Francisco CA 94107","CA","Demo Installer","","True","True","ab6ecf9d-8074-4694-a4d8-4a34b4bd0cab","7608","9.02","QCELLS-Q_VOLT_H7_6SX","Qcells","Inverter","Q.VOLT H7.6SX","HybridInverter","No","APPTPO-2519991449","2519991449","offline"
"200000604","","200000604","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000604","","offline"
"200000457","","200000457","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000457","","offline"
"400005158","","DTID-EXTRACTION-TEST-OEM-SITE-ID","Dersec","","","","","1100 Congress Ave Austin TX 78701","TX","","False","False","False","","7600","0","QCELLS-Q_VOLT_H3_8SX","Qcells","Inverter","Q.VOLT H3.8SX","HybridInverter","No","DTID-EXTRACTION-TEST-ACCOUNT-NUMBER","","offline"
"400002367","","4344575Ericka","SolarEdge","","","","","7890 Cedar Rd Fresno CA 93701","CA","","","False","False","","","","","","","","","No","400002367","","offline"
"200000589","","200000589","Qcells","","","","","12334 Cantura St Los Angeles CA 91604","CA","Test N 24","False","False","False","","","","","","","","","No","200000589","","offline"
"400003598","","0000000","Enphase","","","Adriana Arreola","adriana.arreola13@yahoo.com","900 Marry St San Jose CA 95138","CA","","True","True","False","","","","","","","","","No","APPTPO-Test-dev986","986","offline"
"400005771","","SS20240612","Qcells","Tesla","d45c9f12-61f9-4d3a-a630-3522704ce646","Chivate Yogesh","yogesh@yopmail.com","31755 Alvarado Blvd AV Union City CA 94587","CA","Demo Installer","True","True","False","","325","6.02","ENPHASE_ENERGY_INC_-IQ8M_72_M_US__240V_","Enphase Energy Inc.","MicroInverter","IQ8M-72-M-US [240V]","","No","Tesla_TEST_AVAI_AD_0087","","offline"
"100000785","","100000785","Qcells","","","","","Newhall Avenue Santa Clarita CA 91321","CA","","","False","False","","","","","","","","","No","100000785","","offline"
"400002346","","S123456789","Qcells","","","","","321 Elm Street Los Angeles CA 90001","CA","","","False","False","","","","","","","","","No","APPTPO-2505163077","2505163077","offline"
"400005346","","d45c9f12-61f9-4d3a-a630-3522704ce000","Tesla","","","","","6416 Wilton Dr Fort Worth TX 76133","TX","","","False","False","","","","","","","","","No","400005346","","offline"
"100003609","","100003609","Qcells","","","John Anon","john.anon@example.com","123 Anon Street Anon City TX 75001","TX","Anon Solar Company","True","True","False","","","","","","","","","No","ANON-123456789K","","offline"
"400005849","","SW4DXFFNKA","Qcells","","","ChanHyup Kim","chanhyup.kim@qcells.com","501 2nd St San Francisco CA 94107","CA","Demo Installer","True","False","False","","7593","9.02","QCELLS-Q_VOLT_H7_6SX","Qcells","Inverter","Q.VOLT H7.6SX","HybridInverter","No","APPTPO-2324496843","2324496843","offline"
"100004318","","100004318","Qcells","","","","","- - UN 04541","UN","","","False","False","","","","","","","","","No","100004318","","offline"
"260000014","","260000014","Qcells","","","","","Test patch 3 Street Test 2 patchCity TX 75001","TX","","False","False","False","","","","","","","","","No","260000014","","offline"
"200000495","","200000495","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000495","","offline"
"200000456","","200000456","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000456","","offline"
"400002350","","S123456789","Qcells","","","","","321 Elm Street Los Angeles CA 90001","CA","","","False","False","","","","","","","","","No","APPTPO-2505163091","2505163091","offline"
"200000581","","200000581","Qcells","","","","","100 Universal City Plaza Los Angeles County CA 91608","CA","Qcells","False","False","False","","","","","","","","","No","200000581","","offline"
"260001004","","260001004","Qcells","","","","","Test patch 3 Street Test 2 patchCity TX 75001","TX","","False","False","False","","","","","","","","","No","260001004","","offline"
"100000384","","100000384","Qcells","","","","","- - UN 04541","UN","","False","False","False","","","","","","","","","No","100000384","","offline"
"400005252","","SSEBJ2HHCC","Qcells","","","ChanHyup Kim","chanhyup.kim@qcells.com","501 2nd St San Francisco CA 94107","CA","Demo Installer","True","True","False","","7593","9.02","QCELLS-Q_VOLT_H7_6SX","Qcells","Inverter","Q.VOLT H7.6SX","HybridInverter","No","APPTPO-2329496109","2329496109","offline"
"260001007","","260001007","Qcells","","","","","Test patch 3 Street Test 2 patchCity TX 75001","TX","","False","False","False","","","","","","","","","No","260001007","","offline"
"400005865","","4675022","SolarEdge","","","Chivate Yogesh","yogesh@yopmail.com","31755 Alvarado Blvd AV Union City CA 94587","CA","Demo Installer","True","False","False","","","","","","","","","No","TEST_AVAI_AD_0202","","offline"
"200020049","","200020049","Qcells","","","","","Test patch 3 Street Test 2 patchCity TX 75001","TX","Demo Installer","False","False","False","","","","","","","","","No","ACSGEN2_Test_AV_LS_20019","","offline"
"100000224","","100000224","Qcells","","","","","Warburton Avenue Santa Clara CA 06766","CA","","False","False","False","","","","","","","","","No","100000224","","offline"
"200000421","","200000421","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000421","","offline"
"400005642","","ASSET-20250115-C986","Enphase","","","test fl","fl@yopmail.com","501 2nd St San Francisco CA 94107","CA","Demo Installer","True","True","False","","3805","20.91","QCELLS-Q_VOLT_H3_8SX","Qcells","Inverter","Q.VOLT H3.8SX","HybridInverter","No","ASSET-20250115-C986","","offline"
"110000012","","110000012","Qcells","","","F Test L Test","testuser@yopmail.com","501 2nd St San Francisco CA 94107","CA","","True","False","False","","","","","","","","","No","110000012","","offline"
"400005809","","50090070","Enphase","","","Chivate Yogesh","yogesh@yopmail.com","31755 Alvarado Blvd AV Union City CA 94587","CA","Demo Installer","True","True","False","","325","6.02","ENPHASE_ENERGY_INC_-IQ8M_72_M_US__240V_","Enphase Energy Inc.","MicroInverter","IQ8M-72-M-US [240V]","","No","Tesla_TEST_AVAI_AD_0138","","offline"
"100000736","","100000736","Qcells","","","","","- - KS 03088","KS","","","False","False","","","","","","","","","No","100000736","","offline"
"400005765","","9604870a-12fc-4fd8-a72d-46a2111bbbef","Tesla","","","Maharshi test","maharshitestetetu101_01@yopmail.com","2652 SW 29th Ave Cape Coral FL 33914","FL","3I Atlas","True","True","False","","","","","","","","","No","PTD-INGEST-FULL-Enfin-0007","","offline"
"100003601","","100003601","Qcells","","","John Anon","john.anon@example.com","123 Anon Street Anon City TX 75001","TX","Anon Solar Company","True","True","False","","349","13.76","QCELLS-Q_MI_349B_G1__240V_","Qcells","MicroInverter","Q_MI_349B_G1__240V_","","No","ANON-1234567890","","offline"
"110005884","","110005884","Qcells","Enphase","5819039","ChanHyup Kim","chanhyup.kim@qcells.com","501 2nd St San Francisco CA 94107","CA","Demo Installer","True","False","False","","7593","9.02","QCELLS-Q_VOLT_H7_6SX","Qcells","Inverter","Q.VOLT H7.6SX","HybridInverter","No","APPTPO-2344416880","2344416880","offline"
"400003334","","0000000","Enphase","","","","","900 Marry St San Jose CA 95138","CA","","","False","False","","","","","","","","","No","APPTPO-Test-dev101","101","offline"
"200000172","","200000172","Qcells","","","","","5001 Great America Pkwy Santa Clara CA 95054","CA","","False","False","False","","","","","","","","","No","200000172","","offline"
"100000784","","100000784","Qcells","","","","","Newhall Avenue Santa Clarita CA 91321","CA","","","False","False","","","","","","","","","No","100000784","","offline"
"100099901","","100099901","Qcells","","","John Anon","john.anon@example.com","123 Anon Street Anon City TX 75001","TX","Anon Solar Company","True","True","False","","7600","0","QCELLS-Q_HOME_CORE_A7_6B13_1","Qcells","Inverter","Q.HOME CORE A7.6B13.1","BatteryInverter","No","ANON-123456ACM1","","offline"
"400005882","","cb0e6650-2431-4f1b-b548-a808c70e35a1","Tesla","Qcells","SSDQYJ5ZPK","ChanHyup Kim","chanhyup.kim@qcells.com","501 2nd St San Francisco CA 94107","CA","Demo Installer","True","False","False","","7593","9.02","QCELLS-Q_VOLT_H7_6SX","Qcells","Inverter","Q.VOLT H7.6SX","HybridInverter","No","APPTPO-2344416877","2344416877","offline"
"100009876","","100009876","Qcells","","","","","501 2nd ST Port St. Lucie FL 34953","FL","","False","False","False","","","","","","","","","No","ASSET-20240219-C074","","offline"
"200000349","","200000349","Qcells","","","","","New York City Hall New York NY 10007","NY","","False","False","False","","","","","","","","","No","200000349","","offline"
"400005385","","ASSET-20250118-C599","Enphase","","","","","12144 Kay Dr N Florida CA 33772","CA","","False","True","True","3588f1f4-a600-4290-889d-cf638c8646cf","","","","","","","","No","ASSET-20250120-C778","","offline"
"400005378","","ASSET-20250118-C599","Enphase","","","","","12144 Kay Dr N Florida CA 33772","CA","","False","True","True","fc5dfab9-aa67-4e21-b189-27c3eaef6461","","","","","","","","No","ASSET-20250120-C699","","offline"
"100000086","","100000086","Qcells","","","case1yw case1yw","yewonkim@qcells.com","- - UN 04541","UN","","False","False","False","","","","","","","","","No","100000086","","offline"
"400005851","","SSH4NU38AJ","Qcells","","","","","501 2nd St San Francisco CA 94107","CA","","","False","False","","","","","","","","","No","APPTPO-2344496841","2344496841","offline"
"200000353","","200000353","Qcells","","","","","New York City Hall New York NY 10007","NY","","False","False","False","","","","","","","","","No","200000353","","offline"
"200000593","","200000593","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000593","","offline"
"100003985","","100003985","Qcells","","","","","Newhall Avenue Santa Clarita CA 91321","CA","","","False","False","","","","","","","","","No","100003985","","offline"
"400002261","","S123456789","Qcells","","","","","321 Elm Street Los Angeles CA 90001","CA","","","False","False","","","","","","","","","No","134888","","offline"
"190001925","","190001925","Qcells","","","ChanHyup Kim","chanhyup.kim@qcells.com","223 Fawn Ridge Drive Copperas Cove TX 76522","TX","Demo Installer","True","True","False","","3805","9.02","QCELLS-Q_VOLT_H3_8SX","Qcells","Inverter","Q.VOLT H3.8SX","HybridInverter","No","APPTPO-2412332022","2412332022","offline"
"200040013","","200040013","Qcells","","","","","231 Cortland Ave San Francisco CA 94110","CA","","","False","False","","","","","","","","","No","200040013","","offline"
"260000012","","260000012","Qcells","","","","","Test patch 3 Street Test 2 patchCity TX 75001","TX","","False","False","False","","","","","","","","","No","260000012","","offline"
"200000605","","200000605","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000605","","offline"
"200000450","","200000450","Qcells","","","","","1535 Broadway, New York, NY 10036, USA New York NY 10036","NY","","","False","False","","","","","","","","","No","e440ff53-44da-ef11-8eea-00224809f11c","","offline"
"100000556","","100000556","Qcells","","","","","Vermont Street Lawrence KS 03088","KS","","","False","False","","","","","","","","","No","100000556","","offline"
"260000010","","260000010","Qcells","","","","","Test patch 3 Street Test 2 patchCity TX 75001","TX","","False","False","False","","","","","","","","","No","260000010","","offline"
"200000361","","200000361","Qcells","","","","","New York City Hall New York NY 10007","NY","","False","False","False","","","","","","","","","No","200000361","","offline"
"100000335","","100000335","Qcells","","","","","- - UN 04541","UN","","False","False","False","","","","","","","","","No","100000335","","offline"
"100000361","","100000361","Qcells","","","","","Münchener Straße Frankfurt am Main UN 60329","UN","","False","False","False","","","","","","","","","No","100000361","","offline"
"400005780","","00555518181841","Tesla","","","","","501 2nd St San Francisco CA 94107","CA","","","False","False","","","","","","","","","No","400005780","","offline"
"400005478","","7000002151","Tesla","","","","","2828 Trailwood Ct Clearwater FL 33761","FL","","","True","False","","","","","","","","","No","APPTPO-2505744090","2505744090","offline"
"260000008","","260000008","Qcells","","","","","Test patch 3 Street Test 2 patchCity TX 75001","TX","","False","False","False","","","","","","","","","No","260000008","","offline"
"200000498","","200000498","Qcells","","","","","New York City Hall New York NY 10007","NY","Qcells","False","False","False","","","","","","","","","No","200000498","","offline"
"400005377","","SS188K901J","Qcells","","","","","501 2nd St San Francisco CA 94102","CA","","","False","False","","","","","","","","","No","ASSET-20250120-C700","","offline"
"100000201","","100000201","Qcells","","","","","- - UN 08506","UN","","False","False","False","","","","","","","","","No","100000201","","offline"
"100003405","","100003405","Qcells","","","","","503 Cedar St Cedar Point IL 61316","IL","","","False","False","","","","","","","","","No","100003405","","offline"
"100001673","","100001673","Qcells","","","","","- - UN 04541","UN","","","False","False","","","","","","","","","No","100001673","","offline"
"200060021","","200060021","Qcells","","","","","Test patch 3 Street Test 2 patchCity CA 411033","CA","Demo Installer","False","False","False","","","","","","","","","No","DEV_ACSGEN2_AD-200060021","","offline"
"100000169","","100000169","Qcells","","","","","Warburton Avenue Santa Clara CA 06766","CA","","False","False","False","","","","","","","","","No","100000169","","offline"
"400003342","","0000000","Enphase","","","","","900 Marry St San Jose CA 95138","CA","","","False","False","","","","","","","","","No","APPTPO-Test-dev142","142","offline"
"200000428","","200000428","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000428","","offline"
"400005371","","ASSET-20250118-C599","Enphase","","","","","12144 Kay Dr N Florida CA 33772","CA","","False","True","True","cb6c2dd1-d35f-4ce9-b9ec-c0c3d90223e1","","","","","","","","No","ASSET-20250120-C613","","offline"
"200000599","","200000599","Qcells","","","","","Calle Sta. Clara, 11, 38002 Santa Cruz de Tenerife, Spain Santa Cruz de Tenerife UN 38002","UN","","","False","False","","","","","","","","","No","200000599","","offline"
"400005374","","ASSET-20250118-C599","Enphase","","","","","12144 Kay Dr N Florida CA 33772","CA","","False","True","True","b9f1840f-bb4e-4635-bf40-c00a32f24229","","","","","","","","No","ASSET-20250120-C614","","offline"
"100000167","","100000167","Qcells","","","","","Warburton Avenue Santa Clara CA 06766","CA","","False","False","False","","","","","","","","","No","100000167","","offline"
"400002405","","S789456212","Qcells","","","pepsi co","pepsicotu101_01@yopmail.com","4400 W Rialto Ave Visalia CA 93277","CA","","True","True","False","","3805","1.2","QCELLS-Q_VOLT_H3_8SX","Qcells","Inverter","Q.VOLT H3.8SX","HybridInverter","No","APPTPO-2506164432","2506164432","offline"
"200000406","","200000406","Qcells","","","","","New York City Hall Irvine CA 92612","CA","","","False","False","","","","","","","","","No","200000406","","offline"
"200000460","","200000460","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000460","","offline"
"400005777","","d45c9f12-61f9-4d3a-a630-3522704ce646","Tesla","","","","","31755 Alvarado Blvd AV2 Union City CA 94587","CA","","","False","False","","","","","","","","","No","TESLA_Test_AV_LS_1053","","offline"
"200000522","","200000522","Qcells","","","","","500 El Camino Real Santa Clara CA 95053","CA","Qcells","False","False","False","","","","","","","","","No","200000522","","offline"
"400002289","","S123456789","Qcells","","","","","321 Elm Street Los Angeles CA 90001","CA","","","False","False","","","","","","","","","No","125283","","offline"
"100000733","","100000733","Qcells","","","","","- - KS 03088","KS","","","False","False","","","","","","","","","No","100000733","","offline"
"200000514","","200000514","Qcells","","","","","456 W Camp St East Peoria IL 61611","IL","Qcells","False","False","False","","","","","","","","","No","200000514","","offline"
"200020026","","200020026","Qcells","","","","","Test patch 3 Street Test 2 patchCity TX 75001","TX","","False","False","False","","","","","","","","","No","GEN2_Test_AV_LS_2003","","offline"
"100000782","","100000782","Qcells","","","","","Newhall Avenue Santa Clarita CA 91321","CA","","","False","False","","","","","","","","","No","100000782","","offline"
"200060052","","200060052","Qcells","","","","","New York City Hall New York NY 10007","NY","Qcells","False","False","False","","","","","","","","","No","DEV_ACSGEN2_AD-200060052","","offline"
"100003818","","100003818","Qcells","","","","","- - KS 03088","KS","","False","False","False","","","","","","","","","No","100003818","","offline"
"400005068","","S3124689we","SolarEdge","","","","","9134 Cll Vejar Rancho Cucamonga CA 91730","CA","","","False","False","","","","","","","","","No","APPTPO-2507168353","2507168353","offline"
"112378984","","112378984","Qcells","","","Hype test","hypetu101_01@yopmail.com","901 E 31st St Los Angeles CA 90011","CA","Sebastian","True","True","False","","349","13.76","QCELLS-Q_MI_349B_G1__240V_","Qcells","MicroInverter","Q_MI_349B_G1__240V_","","No","APPTPO-2509174800","2509174800","offline"
"200040006","","200040006","Qcells","","","","","231 Cortland Ave San Francisco CA 94110","CA","","","False","False","","","","","","","","","No","200040006","","offline"
"200000404","","200000404","Qcells","","","","","500 El Camino Real Santa Clara CA 95053","CA","","","False","False","","","","","","","","","No","200000404","","offline"
"200000424","","200000424","Qcells","","","","","New York City Hall Irvine CA 92612","CA","","","False","False","","","","","","","","","No","200000424","","offline"
"100000279","","100000279","Qcells","","","","","- Jincheon UN 27816","UN","","False","False","False","","","","","","","","","No","100000279","","offline"
"400005739","","d45c9f12-61f9-4d3a-a630-3522704ce646","Tesla","","","Chivate Yogesh","yogesh@yopmail.com","31755 Alvarado Blvd AV Union City CA 94587","CA","Demo Installer","True","True","False","","325","6.02","ENPHASE_ENERGY_INC_-IQ8M_72_M_US__240V_","Enphase Energy Inc.","MicroInverter","IQ8M-72-M-US [240V]","","No","Tesla_TEST_AVAI_AD_0066","","offline"
"200000553","","200000553","Qcells","","","","","New York City Hall New York NY 10007","NY","Qcells Test Account","False","False","False","","","","","","","","","No","200000553","","offline"
"100000153","","100000153","Qcells","","","","","Warburton Avenue Santa Clara CA 06766","CA","","False","False","False","","","","","","","","","No","100000153","","offline"
"100000174","","100000174","Qcells","","","","","Warburton Avenue Santa Clara CA 06766","CA","","False","False","False","","","","","","","","","No","100000174","","offline"
"200000531","","200000531","Qcells","","","","","New York City Hall New York NY 10007","NY","Qcells","False","False","False","","","","","","","","","No","200000531","","offline"
"400005352","","SS188K901J","Qcells","","","","","501 2nd St San Francisco CA 94102","CA","","False","True","True","aff0a484-e790-430d-88d0-44b881accc2e","","","","","","","","No","ASSET-20250120-C600","","offline"
"100000734","","100000734","Qcells","","","","","- - KS 03088","KS","","","False","False","","","","","","","","","No","100000734","","offline"
"260000016","","260000016","Qcells","","","","","Test patch 3 Street Test 2 patchCity TX 75001","TX","","False","False","False","","","","","","","","","No","260000016","","offline"
"100004421","","100004421","Qcells","","","","","Oak Street Kansas City MO 64106","MO","","","False","False","","","","","","","","","No","100004421","","offline"
"100000638","","100000638","Qcells","","","","","- - KS 03088","KS","","","False","False","","","","","","","","","No","100000638","","offline"
"400005304","","ASSET-20250118-C669","Enphase","","","","","12144 Kay Dr N Florida CA 33772","CA","","False","True","True","a2fadcd2-f092-4101-9122-ffa668a3d216","","","","","","","","No","ASSET-20250120-C670","","offline"
"100000126","","100000126","Qcells","","","","","- - UN 04541","UN","","False","False","False","","","","","","","","","No","100000126","","offline"
"200060044","","200060044","Qcells","","","","","New York City Hall New York NY 10007","NY","Qcells","False","False","False","","","","","","","","","No","DEV_ACSGEN2_AD-200060044","","offline"
"100000521","","100000521","Qcells","","","","","Vermont Street Lawrence KS 03088","KS","","False","False","False","","","","","","","","","No","100000521","","offline"
"200000594","","200000594","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000594","","offline"
"400005214","","SRRRRZ8Y5U","Qcells","","","","","32192 Corte Florecita Temecula CA 92592","CA","","","False","False","","","","","","","","","No","APPTPO-2508171866","2508171866","offline"
"400005863","","4675021","SolarEdge","","","Chivate Yogesh","yogesh@yopmail.com","31755 Alvarado Blvd AV Union City CA 94587","CA","Demo Installer","True","False","False","","","","","","","","","No","TEST_AVAI_AD_0201","","offline"
"400003426","","SSL49PRCAB","Qcells","","","ChanHyup Kim","chanhyup.kim@qcells.com","501 2nd St San Francisco CA 94107","CA","Demo Installer","True","True","False","","7593","9.02","QCELLS-Q_VOLT_H7_6SX","Qcells","Inverter","Q.VOLT H7.6SX","HybridInverter","No","APPTPO-2519991458","2519991458","offline"
"200000412","","200000412","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000412","","offline"
"200060036","","200060036","Qcells","","","","","231 Cortland Ave San Francisco CA 94110","CA","Demo Installer","False","False","False","","","","","","","","","No","QA_ACSGEN2_AD-200060036","","offline"
"100099905","","100099905","Qcells","","","John Anon","john.anon@example.com","123 Anon Street Anon City TX 75001","TX","Anon Solar Company","True","True","False","","7600","0","QCELLS-Q_HOME_CORE_A7_6B13_1","Qcells","Inverter","Q.HOME CORE A7.6B13.1","BatteryInverter","No","ANON-123456ACM5","","offline"
"100000632","","100000632","Qcells","","","","","- - KS 03088","KS","","","False","False","","","","","","","","","No","100000632","","offline"
"100000767","","100000767","Qcells","","","","","- - UN 04541","UN","","","False","False","","","","","","","","","No","100000767","","offline"
"100000172","","100000172","Qcells","","","","","Warburton Avenue Santa Clara CA 06766","CA","","False","False","False","","","","","","","","","No","100000172","","offline"
"100003826","","100003826","Qcells","","","","","- - KS 03088","KS","","","False","False","","","","","","","","","No","100003826","","offline"
"400005632","","5432414","Enphase","","","Nishal test","nishalllltestt77tu101_01@yopmail.com","9932 Campo Road Spring Valley CA 91977","CA","Graphic Solar","True","True","False","","360","7.6","ENPHASE_ENERGY_INC_-IQ8HC_72_M_DOM_US__208V_","Enphase Energy Inc.","MicroInverter","IQ8HC-72-M-DOM-US [208V]","","No","APPTPO-2512182660","2512182660","offline"
"100000530","","100000530","Qcells","","","","","Vermont Street Lawrence KS 03088","KS","","False","False","False","","","","","","","","","No","100000530","","offline"
"100000783","","100000783","Qcells","","","","","Newhall Avenue Santa Clarita CA 91321","CA","","","False","False","","","","","","","","","No","100000783","","offline"
"400002172","","88520134185","SolarEdge","","","","","501 2nd St San Francisco CA 94107","CA","","","False","False","","","","","","","","","No","400002172","","offline"
"100000313","","100000313","Qcells","","","","","Warburton Avenue Santa Clara CA 95050","CA","","False","False","False","","","","","","","","","No","100000313","","offline"
"100000136","","100000136","Qcells","","","","","- Santa Clara CA 06766","CA","","False","False","False","","","","","","","","","No","100000136","","offline"
"100004380","","100004380","Qcells","","","","","- - UN 08506","UN","","","False","False","","","","","","","","","No","100004380","","offline"
"200060028","","200060028","Qcells","","","","","Test patch 3 Street Test 2 patchCity TX 75001","TX","Demo Installer","False","False","False","","","","","","","","","No","DEV_ACSGEN2_AD-200060028","","offline"
"200060054","","200060054","Qcells","","","","","New York City Hall New York NY 10007","NY","Qcells","False","False","False","","","","","","","","","No","DEV_ACSGEN2_AD-200060054","","offline"
"400002284","","4344575Ericka","SolarEdge","","","","","7890 Cedar Rd Fresno CA 93701","CA","","","False","False","","","","","","","","","No","400002284","","offline"
"200000467","","200000467","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000467","","offline"
"400005212","","4534234","SolarEdge","","","","","8135 Canyon Oak Dr Citrus Heights CA 95610","CA","","","False","False","","","","","","","","","No","APPTPO-2508171053","2508171053","offline"
"200000529","","200000529","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000529","","offline"
"200000254","","200000254","Qcells","","","","","New York City Hall New York NY 10007","NY","","False","False","False","","","","","","","","","No","200000254","","offline"
"100000551","","100000551","Qcells","","","","","Vermont Street Lawrence KS 03088","KS","","False","False","False","","","","","","","","","No","100000551","","offline"
"260001023","","260001023","Qcells","","","","","231 Cortland Ave San Francisco CA 94110","CA","Account KR Test","False","False","False","","","","","","","","","No","260001023","","offline"
"400005234","","SSNBJ2HHCC","Qcells","","","ChanHyup Kim","chanhyup.kim@qcells.com","501 2nd St San Francisco CA 94107","CA","Demo Installer","True","True","False","","7593","9.02","QCELLS-Q_VOLT_H7_6SX","Qcells","Inverter","Q.VOLT H7.6SX","HybridInverter","No","APPTPO-2729496107","2729496107","offline"
"200000603","","200000603","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000603","","offline"
"200000357","","200000357","Qcells","","","","","New York City Hall New York NY 10007","NY","","False","False","False","","","","","","","","","No","200000357","","offline"
"100000640","","100000640","Qcells","","","","","- - KS 03088","KS","","","False","False","","","","","","","","","No","100000640","","offline"
"200000415","","200000415","Qcells","","","","","New York City Hall New York NY 10007","NY","","","False","False","","","","","","","","","No","200000415","","offline"
"400005718","","d45c9f12-61f9-4d3a-a630-3522704ce646","Tesla","","","Chivate Yogesh","yogesh@yopmail.com","31755 Alvarado Blvd AV Union City CA 94587","CA","Demo Installer","True","True","False","","325","6.02","ENPHASE_ENERGY_INC_-IQ8M_72_M_US__240V_","Enphase Energy Inc.","MicroInverter","IQ8M-72-M-US [240V]","","No","Tesla_TEST_AVAI_AD_0041","","offline"
"400002161","","1234567","Enphase","","","","","321 Elm Street Los Angeles CA 90001","CA","","","False","False","","","","","","","","","No","987654","","offline"
"200060040","","200060040","Qcells","","","","","New York City Hall New York NY 10007","NY","Qcells","False","False","False","","","","","","","","","No","DEV_ACSGEN2_AD-200060040","","offline"
